03:13:43.547 >> responsesCount.size(): 0
03:13:43.550 NEW:0 >> Node UUID is: ebbc51e1-53fb-45eb-b13e-f469138eae28
03:13:43.550 NEW:0 >> Local address is: 169.254.193.255
03:13:43.593 FLW:1 >> S_NEW => S_FLW >> Timeout achieved
03:13:43.694 FLW:1 >> New node with UUID ef7fa2c9-544b-42ac-b6ab-6f092de3a025 and IP 169.254.193.255 was discovered
03:13:43.727 FLW:1 >> New node with UUID a5abb75c-1127-482d-8951-2ed8a25b0211 and IP 169.254.193.255 was discovered
03:13:43.996 FLW:1 >> New node with UUID 09f2524d-2429-44b4-8d8f-12ed7e671070 and IP 169.254.193.255 was discovered
03:13:44.005 FLW:1 >> New node with UUID 217825cb-55b4-4446-b4e9-23a9fc004d4f and IP 169.254.193.255 was discovered
03:47:44.535 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.583 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.634 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.683 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.733 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.783 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.833 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.883 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.933 FLW:364 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #364
03:47:44.941 FLW:365 >> S_FLW => S_FLW >> Election request from the higher term #365.
03:47:44.954 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:44.954 FLW:365 >> It took 1 consecutive elections to achieve consensus.
03:47:45.003 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.051 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.103 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.155 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.203 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.253 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.303 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.353 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.403 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.453 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.503 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.555 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.605 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.655 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.704 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.755 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.805 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.856 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.904 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:45.957 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.005 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.054 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.105 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.156 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.207 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.258 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.309 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.357 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.410 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.458 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.509 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.560 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.610 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.662 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.711 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.761 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.811 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.861 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.911 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:46.961 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:47.011 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:47.061 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:48.411 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:48.413 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:48.416 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:48.419 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:48.421 FLW:365 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #365
03:47:48.428 CND:366 >> S_FLW => S_CND >> Timeout achieved
03:47:48.428 CND:366 >> +1 vote >> 2 votes out of 5 (majority: 3)
03:47:48.428 CND:366 >> +1 vote >> 3 votes out of 5 (majority: 3)
03:47:48.428 CND:366 >> L
03:47:48.428 LDR:366 >> S_CND => S_LDR >> 3 out of 5 total votes.
03:47:48.428 LDR:366 >> It took 1 consecutive elections to achieve consensus.
03:47:48.438 LDR:366 >> Message was added to the clientMessagesQueue
03:47:48.438 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:01.522 LDR:366 >> Message was added to the clientMessagesQueue
03:48:01.522 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:03.483 LDR:366 >> Message was added to the clientMessagesQueue
03:48:03.484 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:03.973 LDR:366 >> Message was added to the clientMessagesQueue
03:48:03.973 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:04.350 LDR:366 >> Message was added to the clientMessagesQueue
03:48:04.351 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:04.737 LDR:366 >> Message was added to the clientMessagesQueue
03:48:04.738 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:05.056 LDR:366 >> Message was added to the clientMessagesQueue
03:48:05.057 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:05.382 LDR:366 >> Message was added to the clientMessagesQueue
03:48:05.382 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:05.753 LDR:366 >> Message was added to the clientMessagesQueue
03:48:05.754 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:06.104 LDR:366 >> Message was added to the clientMessagesQueue
03:48:06.105 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:06.379 LDR:366 >> Message was added to the clientMessagesQueue
03:48:06.380 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:06.629 LDR:366 >> Message was added to the clientMessagesQueue
03:48:06.630 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:06.837 LDR:366 >> Message was added to the clientMessagesQueue
03:48:06.837 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:07.033 LDR:366 >> Message was added to the clientMessagesQueue
03:48:07.033 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:07.220 LDR:366 >> Message was added to the clientMessagesQueue
03:48:07.221 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:07.385 LDR:366 >> Message was added to the clientMessagesQueue
03:48:07.388 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:07.558 LDR:366 >> Message was added to the clientMessagesQueue
03:48:07.558 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:08.935 LDR:366 >> Message was added to the clientMessagesQueue
03:48:08.935 LDR:366 >> New client messages in the queue to process. Poll it.
03:48:09.865 LDR:366 >> Message was added to the clientMessagesQueue
03:48:09.865 LDR:366 >> New client messages in the queue to process. Poll it.
10:44:59.979 >> responsesCount.size(): 0
10:44:59.982 NEW:0 >> Node UUID is: a1a281f0-0b76-41d4-ada7-c1000a88573c
10:44:59.983 NEW:0 >> Local address is: 169.254.193.255
10:45:00.027 FLW:1 >> S_NEW => S_FLW >> Timeout achieved
10:45:00.137 FLW:1 >> New node with UUID 139292c0-05c1-4309-b968-5240704c5833 and IP 169.254.193.255 was discovered
10:45:01.444 FLW:1 >> New node with UUID 4a0d32de-fad3-4ed2-9b43-3320fa36c3e3 and IP 169.254.193.255 was discovered
10:45:01.449 FLW:2 >> S_FLW => S_FLW >> Election request from the higher term #2.
10:45:01.466 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:01.466 FLW:2 >> It took 2 consecutive elections to achieve consensus.
10:45:01.965 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:02.467 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:02.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:03.463 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:03.965 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:04.463 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:04.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:05.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:05.964 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:06.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:06.964 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:07.463 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:07.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:08.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:08.966 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:09.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:09.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:10.463 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:10.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:11.463 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:11.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:12.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:12.963 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:13.466 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:13.967 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:14.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:14.964 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:15.464 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:15.964 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:16.470 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:16.969 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:17.470 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:17.970 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:18.471 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:18.972 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:19.472 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:19.972 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:20.482 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:20.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:21.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:21.980 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:22.475 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:22.973 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:23.479 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:23.980 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:24.473 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:24.973 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:25.473 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:25.979 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:26.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:26.973 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:27.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:27.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:28.473 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:28.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:29.473 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:29.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:30.473 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:30.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:31.473 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:31.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:32.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:32.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:33.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:33.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:34.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:34.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:35.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:35.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:36.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:36.974 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:37.474 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:37.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:38.475 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:38.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:39.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:39.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:40.475 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:40.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:41.475 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:41.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:42.475 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:42.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:43.476 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:43.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:44.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:44.975 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:45.476 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:45.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:46.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:46.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:47.476 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:47.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:48.475 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:48.978 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:49.478 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:49.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:50.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:50.978 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:51.485 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:51.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:52.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:52.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:53.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:53.978 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:54.476 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:54.978 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:55.478 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:55.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:56.478 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:56.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:57.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:57.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:58.476 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:58.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:59.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:45:59.978 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:00.477 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:00.976 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:01.478 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:01.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:02.478 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:02.977 FLW:2 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #2
10:46:03.378 FLW:2 >> New node with UUID 9ca396a6-8486-475b-8921-b803a9bb6442 and IP 169.254.193.255 was discovered
10:46:03.380 FLW:3 >> S_FLW => S_FLW >> Election request from the higher term #3.
10:46:03.391 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:03.392 FLW:3 >> It took 1 consecutive elections to achieve consensus.
10:46:03.892 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:04.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:04.892 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:05.392 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:05.892 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:06.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:06.893 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:07.394 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:07.892 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:08.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:08.911 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:09.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:09.893 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:10.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:10.893 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
10:46:11.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
